ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Example_IDs
11-wagd1238,wagd1238,11,pelo,,,,wagd1238-firstman;wagd1238-firstwoman
11-west2380,west2380,11,pəhilɑ,,,,west2380-firstman;west2380-firstwoman
11-sans1269,sans1269,11,prətʰəməh(M)/prətʰəmɑ(F)/prətʰməm(N),,,,sans1269-firstman;sans1269-firstwoman
11-panc1246,panc1246,11,pəhlɑ,,,,panc1246-firstman;panc1246-firstwoman
11-sylh1242,sylh1242,11,fort̪om,,,,sylh1242-firstman;sylh1242-firstwoman
11-urdu1245,urdu1245,11,pehlɑ,,,,urdu1245-firstman;urdu1245-firstwoman
11-halb1244,halb1244,11,pəhil,,,,halb1244-firstman;halb1244-firstwoman
11-maga1260,maga1260,11,pehlɑ,,,,maga1260-firstman;maga1260-firstwoman
11-rajb1243,rajb1243,11,potʰom,,,,rajb1243-firstman;rajb1243-firstwoman
11-kull1236,kull1236,11,pɛlɑ,,,,kull1236-firstman;kull1236-firstwoman
12-dogr1250,dogr1250,12,duʋɑ,,,,dogr1250-secondman;dogr1250-secondwoman
12-garh1243,garh1243,12,dusru,,,,garh1243-secondman;garh1243-secondwoman
12-kuma1273,kuma1273,12,dusrɑ,,,,kuma1273-secondman;kuma1273-secondwoman
12-gadd1242,gadd1242,12,duɑ,,,,gadd1242-secondman;gadd1242-secondwoman
12-goan1235,goan1235,12,d̪usrɛ̃,,,,goan1235-secondman;goan1235-secondwoman
12-nepa1254,nepa1254,12,ditijə,,,,nepa1254-secondman;nepa1254-secondwoman
12-kudm1238,kudm1238,12,dusrɑ,,,,
12-beng1280,beng1280,12,d̪ɪt̪io,,,,beng1280-secondman;beng1280-secondwoman
12-assa1263,assa1263,12,d̪rɪt̪ɪɒ,,,,assa1263-secondman;assa1263-secondwoman
12-marw1260,marw1260,12,duɟ̌o,,,,marw1260-secondman;marw1260-secondwoman
12-panj1256,panj1256,12,d̪uǰɑ,,,,panj1256-secondman;panj1256-secondwoman
12-adiv1239,adiv1239,12,d̪ɪt̪ɪjə,,,,adiv1239-secondman;adiv1239-secondwoman
12-kash1277,kash1277,12,d̪oɪjəm,,,,kash1277-secondman;kash1277-secondwoman
12-mara1378,mara1378,12,d̪usrɑ,,,,mara1378-secondman;mara1378-secondwoman
12-guja1252,guja1252,12,bɪǰʊ,,,,guja1252-secondman;guja1252-secondwoman
12-sind1272,sind1272,12,beo,,,,sind1272-secondman;sind1272-secondwoman
12-paha1251,paha1251,12,duɑ,,,,paha1251-secondman;paha1251-secondwoman
12-sada1242,sada1242,12,dusrɑ,,,,sada1242-secondman;sada1242-secondwoman
12-wagd1238,wagd1238,12,biǰo,,,,wagd1238-secondman;wagd1238-secondwoman
12-west2380,west2380,12,dusrɑ,,,,west2380-secondman;west2380-secondwoman
12-sans1269,sans1269,12,dʋitijəh/dʋitijɑ/dʋitijəm,,,,sans1269-secondman;sans1269-secondwoman
12-panc1246,panc1246,12,dusrɑ,,,,panc1246-secondman;panc1246-secondwoman
12-sylh1242,sylh1242,12,d̪it̪ijo,,,,sylh1242-secondman;sylh1242-secondwoman
12-urdu1245,urdu1245,12,dusrɑ,,,,urdu1245-secondman;urdu1245-secondwoman
12-halb1244,halb1244,12,dusər,,,,halb1244-secondman;halb1244-secondwoman
12-maga1260,maga1260,12,dusrɑ,,,,maga1260-secondman;maga1260-secondwoman
12-rajb1243,rajb1243,12,ditijo,,,,rajb1243-secondman;rajb1243-secondwoman
12-kull1236,kull1236,12,duǰǰɑ,,,,kull1236-secondman;kull1236-secondwoman
13-dogr1250,dogr1250,13,trijɑ,,,,dogr1250-thirdman;dogr1250-thirdwoman
13-garh1243,garh1243,13,tisru,,,,garh1243-thirdman;garh1243-thirdwoman
13-kuma1273,kuma1273,13,tisrɑ,,,,kuma1273-thirdman;kuma1273-thirdwoman
13-gadd1242,gadd1242,13,trijɑ,,,,gadd1242-thirdman;gadd1242-thirdwoman
13-goan1235,goan1235,13,t̪ɪsrɛ̃,,,,goan1235-thirdman;goan1235-thirdwoman
13-nepa1254,nepa1254,13,tritijə,,,,nepa1254-thirdman;nepa1254-thirdwoman
13-beng1280,beng1280,13,t̪rɪt̪io,,,,beng1280-thirdman;beng1280-thirdwoman
13-assa1263,assa1263,13,t̪rɪt̪ɪɒ,,,,assa1263-thirdman;assa1263-thirdwoman
13-marw1260,marw1260,13,tɪɟ̌o,,,,marw1260-thirdman;marw1260-thirdwoman
13-panj1256,panj1256,13,t̪ɪǰɑ,,,,panj1256-thirdman;panj1256-thirdwoman
13-adiv1239,adiv1239,13,t̪rut̪ɪjə,,,,adiv1239-thirdman;adiv1239-thirdwoman
13-kash1277,kash1277,13,t̪reɪjəm,,,,kash1277-thirdman;kash1277-thirdwoman
13-mara1378,mara1378,13,t̪ɪsrɑ,,,,mara1378-thirdman;mara1378-thirdwoman
13-guja1252,guja1252,13,t̪ɪǰʊ,,,,guja1252-thirdman;guja1252-thirdwoman
13-sind1272,sind1272,13,ʈɪo,,,,sind1272-thirdman;sind1272-thirdwoman
13-paha1251,paha1251,13,trijɑ,,,,paha1251-thirdman;paha1251-thirdwoman
13-sada1242,sada1242,13,tisrɑ,,,,sada1242-thirdman;sada1242-thirdwoman
13-wagd1238,wagd1238,13,tisro,,,,wagd1238-thirdman;wagd1238-thirdwoman
13-west2380,west2380,13,tisrɑ,,,,west2380-thirdman;west2380-thirdwoman
13-sans1269,sans1269,13,tritijəh/tritijɑ/tritijəm,,,,sans1269-thirdman;sans1269-thirdwoman
13-panc1246,panc1246,13,tisrɑ,,,,panc1246-thirdman;panc1246-thirdwoman
13-sylh1242,sylh1242,13,t̪rit̪ijo,,,,sylh1242-thirdman;sylh1242-thirdwoman
13-urdu1245,urdu1245,13,tisrɑ,,,,urdu1245-thirdman;urdu1245-thirdwoman
13-halb1244,halb1244,13,tisər,,,,halb1244-thirdman;halb1244-thirdwoman
13-maga1260,maga1260,13,tisrɑ,,,,maga1260-thirdman;maga1260-thirdwoman
13-rajb1243,rajb1243,13,titijo,,,,rajb1243-thirdman;rajb1243-thirdwoman
13-kull1236,kull1236,13,triǰɑ,,,,kull1236-thirdman;kull1236-thirdwoman
14-dogr1250,dogr1250,14,čotʰɑ,,,,dogr1250-fourthman;dogr1250-fourthwoman
14-garh1243,garh1243,14,čotʰu,,,,garh1243-fourthman;garh1243-fourthwoman
14-kuma1273,kuma1273,14,čotʰɑ,,,,kuma1273-fourthman;kuma1273-fourthwoman
14-gadd1242,gadd1242,14,čotʰɑ,,,,gadd1242-fourthman;gadd1242-fourthwoman
14-goan1235,goan1235,14,t͡səvt̪ɛ̃,,,,goan1235-fourthman;goan1235-fourthwoman
14-nepa1254,nepa1254,14,tʃəturtʰ,,,,nepa1254-fourthman;nepa1254-fourthwoman
14-beng1280,beng1280,14,čot̪urt̪ʰo,,,,beng1280-fourthman;beng1280-fourthwoman
14-assa1263,assa1263,14,sot̪ʊrt̪ʰ,,,,assa1263-fourthman;assa1263-fourthwoman
14-marw1260,marw1260,14,čoʈʰo,,,,marw1260-fourthman;marw1260-fourthwoman
14-panj1256,panj1256,14,čəut̪ʰɑ,,,,panj1256-fourthman;panj1256-fourthwoman
14-adiv1239,adiv1239,14,čət̪urt̪ʰə,,,,adiv1239-fourthman;adiv1239-fourthwoman
14-kash1277,kash1277,14,tʃurjem,,,,kash1277-fourthman;kash1277-fourthwoman
14-mara1378,mara1378,14,čəʊt̪ʰɑ,,,,mara1378-fourthman;mara1378-fourthwoman
14-guja1252,guja1252,14,čɔʊt̪ʰu,,,,guja1252-fourthman;guja1252-fourthwoman
14-sind1272,sind1272,14,čot̪ʰo,,,,sind1272-fourthman;sind1272-fourthwoman
14-paha1251,paha1251,14,čotʰɑ,,,,paha1251-fourthman;paha1251-fourthwoman
14-sada1242,sada1242,14,čɔtʰɑ,,,,sada1242-fourthman;sada1242-fourthwoman
14-wagd1238,wagd1238,14,čɔtʰo,,,,wagd1238-fourthman;wagd1238-fourthwoman
14-west2380,west2380,14,čəutʰɑ,,,,west2380-fourthman;west2380-fourthwoman
14-sans1269,sans1269,14,čəturtʰəh/čəturtʰɑ/čəturtʰəm,,,,sans1269-fourthman;sans1269-fourthwoman
14-panc1246,panc1246,14,cəutʰɑ,,,,panc1246-fourthman;panc1246-fourthwoman
14-sylh1242,sylh1242,14,sot̪urt̪ʰo,,,,sylh1242-fourthman;sylh1242-fourthwoman
14-urdu1245,urdu1245,14,tʃotʰɑ,,,,urdu1245-fourthman;urdu1245-fourthwoman
14-halb1244,halb1244,14,čəʋtʰɑ,,,,halb1244-fourthman;halb1244-fourthwoman
14-maga1260,maga1260,14,čɔtʰɑ,,,,maga1260-fourthman;maga1260-fourthwoman
14-rajb1243,rajb1243,14,čotutʰo,,,,rajb1243-fourthman;rajb1243-fourthwoman
14-kull1236,kull1236,14,čɔutʰɑ,,,,kull1236-fourthman;kull1236-fourthwoman
15-dogr1250,dogr1250,15,pəimɑ,,,,dogr1250-fifthman;dogr1250-fifthwoman
15-garh1243,garh1243,15,pɑ̃ču,,,,garh1243-fifthman;garh1243-fifthwoman
15-kuma1273,kuma1273,15,pɑ̃čʋɑ,,,,kuma1273-fifthman;kuma1273-fifthwoman
15-gadd1242,gadd1242,15,pəimɑ,,,,gadd1242-fifthman;gadd1242-fifthwoman
15-goan1235,goan1235,15,pɑ̃t͡səvɛ̃,,,,goan1235-fifthman;goan1235-fifthwoman
15-nepa1254,nepa1254,15,pɑ̃tʃõ,,,,nepa1254-fifthman;nepa1254-fifthwoman
15-beng1280,beng1280,15,pɔnčom,,,,beng1280-fifthman;beng1280-fifthwoman
15-assa1263,assa1263,15,pɑ:s nɒmbor,,,,assa1263-fifthman;assa1263-fifthwoman
15-marw1260,marw1260,15,pɑ̃nčvo,,,,marw1260-fifthman;marw1260-fifthwoman
15-panj1256,panj1256,15,pənǰʋɑ̃,,,,panj1256-fifthman;panj1256-fifthwoman
15-adiv1239,adiv1239,15,pənčəmə,,,,adiv1239-fifthman;adiv1239-fifthwoman
15-kash1277,kash1277,15,pũtʃjəm,,,,kash1277-fifthman;kash1277-fifthwoman
15-mara1378,mara1378,15,pɑ̃nčʋɑ,,,,mara1378-fifthman;mara1378-fifthwoman
15-guja1252,guja1252,15,pɑ̃nčmʊ,,,,guja1252-fifthman;guja1252-fifthwoman
15-sind1272,sind1272,15,pənǰo,,,,sind1272-fifthman;sind1272-fifthwoman
15-paha1251,paha1251,15,pənǰmɑ,,,,paha1251-fifthman;paha1251-fifthwoman
15-sada1242,sada1242,15,pɑ̃čʋɑ,,,,sada1242-fifthman;sada1242-fifthwoman
15-wagd1238,wagd1238,15,pɑčʋo,,,,wagd1238-fifthman;wagd1238-fifthwoman
15-west2380,west2380,15,pəčmɑ,,,,west2380-fifthman;west2380-fifthwoman
15-sans1269,sans1269,15,pə̃nčməh/pə̃nčmɑ/pə̃nčməm,,,,sans1269-fifthman;sans1269-fifthwoman
15-panc1246,panc1246,15,pɑ̃cʋɑ̃,,,,panc1246-fifthman;panc1246-fifthwoman
15-sylh1242,sylh1242,15,fɔncom,,,,sylh1242-fifthman;sylh1242-fifthwoman
15-urdu1245,urdu1245,15,pɑ̃tʃʋɑ̃,,,,urdu1245-fifthman;urdu1245-fifthwoman
15-halb1244,halb1244,15,pɑ̃čʋɑ̃,,,,halb1244-fifthman;halb1244-fifthwoman
15-maga1260,maga1260,15,pɑ̃nčʋɑ,,,,maga1260-fifthman;maga1260-fifthwoman
15-rajb1243,rajb1243,15,pončom,,,,rajb1243-fifthman;rajb1243-fifthwoman
15-kull1236,kull1236,15,põnǰʋɑ̃,,,,kull1236-fifthman;kull1236-fifthwoman
16-dogr1250,dogr1250,16,šədmɑ,,,,dogr1250-sixthwoman
16-garh1243,garh1243,16,čʰəʈu,,,,garh1243-sixthwoman
16-kuma1273,kuma1273,16,čʰəʈɑ,,,,kuma1273-sixthwoman
16-gadd1242,gadd1242,16,čʰemmɑ,,,,gadd1242-sixthwoman
16-goan1235,goan1235,16,səvvɛ̃,,,,goan1235-sixthwoman
16-nepa1254,nepa1254,16,ʃɛʈõ,,,,nepa1254-sixthwoman
16-beng1280,beng1280,16,šɔštom,,,,beng1280-sixthwoman
16-assa1263,assa1263,16,soɪ nɒmbor,,,,assa1263-sixthwoman
16-marw1260,marw1260,16,čʰəʈʰo,,,,marw1260-sixthwoman
16-panj1256,panj1256,16,ʃeʋɑ̃,,,,panj1256-sixthwoman
16-adiv1239,adiv1239,16,səsʈʰə,,,,adiv1239-sixthwoman
16-kash1277,kash1277,16,šəɪjəm,,,,kash1277-sixthwoman
16-mara1378,mara1378,16,šɑhʋɑ,,,,mara1378-sixthwoman
16-guja1252,guja1252,16,čʰəʈʈʰʊ,,,,guja1252-sixthwoman
16-sind1272,sind1272,16,čəo,,,,sind1272-sixthwoman
16-paha1251,paha1251,16,čʰemmɑ,,,,paha1251-sixthwoman
16-sada1242,sada1242,16,čʰəʈʋɑ,,,,sada1242-sixthwoman
16-wagd1238,wagd1238,16,čʰəʈʈo,,,,wagd1238-sixthwoman
16-west2380,west2380,16,čʰəʈʈɑ,,,,west2380-sixthwoman
16-sans1269,sans1269,16,ʂəsʈəh/ʂəsʈʰəmɑ/ʂəsʈʰəm,,,,sans1269-sixthwoman
16-panc1246,panc1246,16,čʰəʈɑ̃,,,,panc1246-sixthwoman
16-sylh1242,sylh1242,16,ʃɔʃʈʰo,,,,sylh1242-sixthwoman
16-urdu1245,urdu1245,16,tʃʰəʈɑ,,,,urdu1245-sixthwoman
16-halb1244,halb1244,16,čʰəʈʋɑ̃,,,,halb1244-sixthwoman
16-maga1260,maga1260,16,čʰəʈʈʰɑ,,,,maga1260-sixthwoman
16-rajb1243,rajb1243,16,čʰosʈom,,,,rajb1243-sixthwoman
16-kull1236,kull1236,16,čʰəuʋɑ̃,,,,kull1236-sixthwoman
17-dogr1250,dogr1250,17,sətmɑ,,,,dogr1250-seventhboy
17-garh1243,garh1243,17,sətu,,,,garh1243-seventhboy
17-kuma1273,kuma1273,17,sətʋɑ,,,,kuma1273-seventhboy
17-gadd1242,gadd1242,17,sətuʋɑ,,,,gadd1242-seventhboy
17-goan1235,goan1235,17,sɑt̪vɛ̃,,,,goan1235-seventhboy
17-nepa1254,nepa1254,17,sɑtõ,,,,nepa1254-seventhboy
17-beng1280,beng1280,17,šɔptom,,,,beng1280-seventhboy
17-assa1263,assa1263,17,hɑ:t nɒmbor,,,,assa1263-seventhboy
17-marw1260,marw1260,17,sɑ:təvo,,,,marw1260-seventhboy
17-panj1256,panj1256,17,sət̪ʋɑ̃,,,,panj1256-seventhboy
17-adiv1239,adiv1239,17,səpt̪əmə,,,,adiv1239-seventhboy
17-kash1277,kash1277,17,səɪt̪jəm,,,,kash1277-seventhboy
17-mara1378,mara1378,17,šɑt̪t̪ʋɑ,,,,mara1378-seventhboy
17-guja1252,guja1252,17,sət̪mʊ,,,,guja1252-seventhboy
17-sind1272,sind1272,17,sət̪t̪o,,,,sind1272-seventhboy
17-paha1251,paha1251,17,sətmɑ,,,,paha1251-seventhboy
17-sada1242,sada1242,17,sətʋɑ,,,,sada1242-seventhboy
17-wagd1238,wagd1238,17,sɑtʋo,,,,wagd1238-seventhboy
17-west2380,west2380,17,sətmɑ,,,,west2380-seventhboy
17-sans1269,sans1269,17,səptəməh/səptəmɑ/səptəməm,,,,sans1269-seventhboy
17-panc1246,panc1246,17,sɑtʋɑ̃,,,,panc1246-seventhboy
17-sylh1242,sylh1242,17,ʃɔpt̪ɔm,,,,sylh1242-seventhboy
17-urdu1245,urdu1245,17,sɑtʋɑ̃,,,,urdu1245-seventhboy
17-halb1244,halb1244,17,sɑtʋɑ̃,,,,halb1244-seventhboy
17-maga1260,maga1260,17,sɑtʋɑ,,,,maga1260-seventhboy
17-rajb1243,rajb1243,17,sɔptom,,,,rajb1243-seventhboy
17-kull1236,kull1236,17,sɔtuʋɑ̃,,,,kull1236-seventhboy
18-dogr1250,dogr1250,18,əʈʰmɑ,,,,dogr1250-eighthgirl
18-garh1243,garh1243,18,əʈʰu,,,,garh1243-eighthgirl
18-kuma1273,kuma1273,18,əʈʰʋɑ,,,,kuma1273-eighthgirl
18-gadd1242,gadd1242,18,əʈʰʋɑ,,,,gadd1242-eighthgirl
18-goan1235,goan1235,18,ɑʈvɛ̃,,,,goan1235-eighthgirl
18-nepa1254,nepa1254,18,ɑʈʰõ,,,,nepa1254-eighthgirl
18-beng1280,beng1280,18,ɔštom,,,,beng1280-eighthgirl
18-assa1263,assa1263,18,ɑʈʰ nɒmbor,,,,assa1263-eighthgirl
18-marw1260,marw1260,18,ɑ:ʈʰvo,,,,marw1260-eighthgirl
18-panj1256,panj1256,18,əʈʰʋɑ̃,,,,panj1256-eighthgirl
18-adiv1239,adiv1239,18,əsʈəmə,,,,adiv1239-eighthgirl
18-kash1277,kash1277,18,u:ʈʰəjəm,,,,kash1277-eighthgirl
18-mara1378,mara1378,18,ɑ:ʈʰʋɑ,,,,mara1378-eighthgirl
18-guja1252,guja1252,18,ɑ:ʈʰmʊ,,,,guja1252-eighthgirl
18-sind1272,sind1272,18,əʈʰo,,,,sind1272-eighthgirl
18-paha1251,paha1251,18,əʈʰmɑ,,,,paha1251-eighthgirl
18-sada1242,sada1242,18,əʈʰʋɑ,,,,sada1242-eighthgirl
18-wagd1238,wagd1238,18,ɑʈʰʋo,,,,wagd1238-eighthgirl
18-west2380,west2380,18,əʈʰmɑ,,,,west2380-eighthgirl
18-sans1269,sans1269,18,əsʈəməh/əsʈəmɑ/əsʈəməm,,,,sans1269-eighthgirl
18-panc1246,panc1246,18,ɑʈʰʋɑ̃,,,,panc1246-eighthgirl
18-sylh1242,sylh1242,18,ɔʃʈɔm,,,,sylh1242-eighthgirl
18-urdu1245,urdu1245,18,ɑʈʰʋɑ̃,,,,urdu1245-eighthgirl
18-halb1244,halb1244,18,ɑʈʋɑ̃,,,,halb1244-eighthgirl
18-maga1260,maga1260,18,ɑʈʰʋɑ,,,,maga1260-eighthgirl
18-rajb1243,rajb1243,18,ɔsʈom,,,,rajb1243-eighthgirl
18-kull1236,kull1236,18,əʈʰuʋɑ̃,,,,kull1236-eighthgirl
19-dogr1250,dogr1250,19,nɔmɑ,,,,
19-garh1243,garh1243,19,nəu,,,,
19-kuma1273,kuma1273,19,nɔʋɑ,,,,
19-gadd1242,gadd1242,19,nomɑ,,,,
19-goan1235,goan1235,19,ɳəvvɛ̃,,,,
19-nepa1254,nepa1254,19,nɔʋõ,,,,
19-beng1280,beng1280,19,nɔbom,,,,
19-assa1263,assa1263,19,nɒ nɒmbor,,,,
19-marw1260,marw1260,19,nəvo,,,,
19-panj1256,panj1256,19,nɔʋɑ̃,,,,
19-adiv1239,adiv1239,19,nəʋəmə,,,,
19-kash1277,kash1277,19,nəijəm,,,,
19-mara1378,mara1378,19,nəuʋɑ,,,,
19-guja1252,guja1252,19,nəʋmʊ,,,,
19-sind1272,sind1272,19,nəʋo,,,,
19-paha1251,paha1251,19,nommɑ,,,,
19-sada1242,sada1242,19,nɔʋɑ,,,,
19-wagd1238,wagd1238,19,nəʋo,,,,
19-west2380,west2380,19,nɔmɑ,,,,
19-sans1269,sans1269,19,nəʋəməh/nəʋmɑ/nəʋməm,,,,
19-panc1246,panc1246,19,nɔʋɑ̃,,,,
19-sylh1242,sylh1242,19,nɔbom,,,,
19-urdu1245,urdu1245,19,nɔʋɑ̃,,,,
19-halb1244,halb1244,19,nəʋɑ̃,,,,
19-maga1260,maga1260,19,nɔʋɑ,,,,
19-rajb1243,rajb1243,19,nobom,,,,
19-kull1236,kull1236,19,nɔuʋɑ̃,,,,
20-dogr1250,dogr1250,20,dəsmɑ,,,,
20-garh1243,garh1243,20,dəsu,,,,
20-kuma1273,kuma1273,20,dəsʋɑ,,,,
20-gadd1242,gadd1242,20,dəsmɑ,,,,
20-goan1235,goan1235,20,dʰɑvɛ̃,,,,
20-nepa1254,nepa1254,20,dəsʋõ,,,,
20-beng1280,beng1280,20,d̪ɔšom,,,,
20-assa1263,assa1263,20,d̪ɒh nɒmbor,,,,
20-marw1260,marw1260,20,dəsvo,,,,
20-panj1256,panj1256,20,d̪əsʋɑ̃,,,,
20-adiv1239,adiv1239,20,d̪əsəmə,,,,
20-kash1277,kash1277,20,d̪əhjəm,,,,
20-mara1378,mara1378,20,d̪ɑhʋɑ,,,,
20-guja1252,guja1252,20,d̪əsmʊ,,,,
20-sind1272,sind1272,20,ɖəo,,,,
20-paha1251,paha1251,20,dəsmɑ,,,,
20-sada1242,sada1242,20,bəsʋɑ,,,,
20-wagd1238,wagd1238,20,dəsʋo,,,,
20-west2380,west2380,20,dəsmɑ,,,,
20-sans1269,sans1269,20,dəʃməh/dəʃmɑ/dəʃməm,,,,
20-panc1246,panc1246,20,dəsʋɑ̃,,,,
20-sylh1242,sylh1242,20,d̪ɔʃom,,,,
20-urdu1245,urdu1245,20,dəsʋɑ̃,,,,
20-halb1244,halb1244,20,dəsʋɑ̃,,,,
20-maga1260,maga1260,20,dəsʋɑ,,,,
20-rajb1243,rajb1243,20,dosom,,,,
20-kull1236,kull1236,20,dəsʋɑ̃,,,,
21-dogr1250,dogr1250,21,ɡjɑrmɑ,,,,
21-garh1243,garh1243,21,iɡjɑrʋu,,,,
21-kuma1273,kuma1273,21,iɡjɑrʋɑ,,,,
21-gadd1242,gadd1242,21,jɑrmɑ,,,,
21-goan1235,goan1235,21,ɪkrɑvɛ̃,,,,
21-nepa1254,nepa1254,21,eɡɑrõ,,,,
21-beng1280,beng1280,21,ɛkɑd̪ɔš,,,,
21-assa1263,assa1263,21,ɛɡɑrɒ nɒmbor,,,,
21-marw1260,marw1260,21,ɪɡjɑrvo,,,,
21-panj1256,panj1256,21,ɡjɑrʋɑ̃,,,,
21-adiv1239,adiv1239,21,ekɑd̪əsə,,,,
21-kash1277,kash1277,21,kəhjəm,,,,
21-mara1378,mara1378,21,əkrɑʋɑ,,,,
21-guja1252,guja1252,21,əɡjɑrmʊ,,,,
21-sind1272,sind1272,21,yɑro,,,,
21-paha1251,paha1251,21,jɑrmɑ,,,,
21-sada1242,sada1242,21,eɡɑrʋɑ,,,,
21-wagd1238,wagd1238,21,ɡjɑrʋo,,,,
21-west2380,west2380,21,eɡərmɑ,,,,
21-sans1269,sans1269,21,ekɑdəʃməh/ekɑdəʃmɑ/ekɑdəʃməm,,,,
21-panc1246,panc1246,21,ɡɑroʋɑ̃,,,,
21-sylh1242,sylh1242,21,æxɑd̪ɔʃ,,,,
21-urdu1245,urdu1245,21,ɡijɑrʋɑ̃,,,,
21-halb1244,halb1244,21,iɡɑrʋɑ̃,,,,
21-maga1260,maga1260,21,ɡjɑrʋɑ,,,,
21-rajb1243,rajb1243,21,ekɑdos,,,,
21-kull1236,kull1236,21,ɡjɑrʋɑ̃,,,,
22-dogr1250,dogr1250,22,bɑrmɑ,,,,
22-garh1243,garh1243,22,bɑrʋu,,,,
22-kuma1273,kuma1273,22,bɑrʋɑ,,,,
22-gadd1242,gadd1242,22,bɑrmɑ,,,,
22-goan1235,goan1235,22,bɑrɑvɛ̃,,,,
22-nepa1254,nepa1254,22,bɑrõ,,,,
22-beng1280,beng1280,22,d̪ɑd̪ɔš,,,,
22-assa1263,assa1263,22,bɑ:rɒ nɒmbor,,,,
22-marw1260,marw1260,22,bɑrvo,,,,
22-panj1256,panj1256,22,bɑrʋɑ̃,,,,
22-adiv1239,adiv1239,22,d̪ʋɑd̪əsə,,,,
22-kash1277,kash1277,22,bəhjəm,,,,
22-mara1378,mara1378,22,bɑrɑʋɑ,,,,
22-guja1252,guja1252,22,bɑ:rmʊ,,,,
22-sind1272,sind1272,22,bɑro,,,,
22-paha1251,paha1251,22,bɑrmɑ,,,,
22-sada1242,sada1242,22,bɑrʋɑ,,,,
22-wagd1238,wagd1238,22,bɑrʋo,,,,
22-west2380,west2380,22,bərʋɑ̃,,,,
22-sans1269,sans1269,22,dʋɑdəʃməh/dʋɑdəʃmɑ/dʋɑdəʃməm,,,,
22-panc1246,panc1246,22,bɑroʋɑ̃,,,,
22-sylh1242,sylh1242,22,d̪ɑdɔʃ,,,,
22-urdu1245,urdu1245,22,bɑrʋɑ̃,,,,
22-halb1244,halb1244,22,bɑrʋɑ̃,,,,
22-maga1260,maga1260,22,bɑrʋɑ,,,,
22-rajb1243,rajb1243,22,dɑdos,,,,
22-kull1236,kull1236,22,bɑrʋɑ̃,,,,
23-dogr1250,dogr1250,23,termɑ,,,,
23-garh1243,garh1243,23,terʋu,,,,
23-kuma1273,kuma1273,23,terʋɑ,,,,
23-gadd1242,gadd1242,23,termɑ,,,,
23-goan1235,goan1235,23,t̪ɛrɑvɛ̃,,,,
23-nepa1254,nepa1254,23,terõ,,,,
23-beng1280,beng1280,23,t̪ærot̪ɔmo,,,,
23-assa1263,assa1263,23,t̪ɛrɒ nɒmbor,,,,
23-marw1260,marw1260,23,tervo,,,,
23-panj1256,panj1256,23,t̪ehrəʋɑ̃,,,,
23-adiv1239,adiv1239,23,t̪rəjod̪əsə,,,,
23-kash1277,kash1277,23,t̪ruʋəhjəm,,,,
23-mara1378,mara1378,23,t̪erɑʋɑ,,,,
23-guja1252,guja1252,23,t̪e:rmʊ,,,,
23-sind1272,sind1272,23,ʈero,,,,
23-paha1251,paha1251,23,termɑ,,,,
23-sada1242,sada1242,23,terʋɑ,,,,
23-wagd1238,wagd1238,23,terʋo,,,,
23-west2380,west2380,23,terʋɑ̃,,,,
23-sans1269,sans1269,23,trəjodəʃməh/trəjodəʃmɑ/trəjodəʃməm,,,,
23-panc1246,panc1246,23,teroʋɑ̃,,,,
23-sylh1242,sylh1242,23,t̪rojod̪ɔʃ,,,,
23-urdu1245,urdu1245,23,terʋɑ̃,,,,
23-halb1244,halb1244,23,terʋɑ̃,,,,
23-maga1260,maga1260,23,terʋɑ,,,,
23-rajb1243,rajb1243,23,trjodos,,,,
23-kull1236,kull1236,23,teruʋɑ̃,,,,
24-dogr1250,dogr1250,24,čɔdmɑ,,,,
24-garh1243,garh1243,24,čɔdʋu,,,,
24-kuma1273,kuma1273,24,čɔdʋɑ,,,,
24-gadd1242,gadd1242,24,čodmɑ,,,,
24-goan1235,goan1235,24,t͡səvd̪ɑvɛ̃,,,,
24-nepa1254,nepa1254,24,tʃɔdõ,,,,
24-beng1280,beng1280,24,čod̪d̪ot̪ɔmo,,,,
24-assa1263,assa1263,24,soɪd̪ʰɒ nɒmbor,,,,
24-marw1260,marw1260,24,čəʊdəvo,,,,
24-panj1256,panj1256,24,čɔd̪ʋɑ̃,,,,
24-adiv1239,adiv1239,24,čət̪urd̪əsə,,,,
24-kash1277,kash1277,24,tʃjəd̪əhjəm,,,,
24-mara1378,mara1378,24,čəʊd̪ɑʋɑ,,,,
24-guja1252,guja1252,24,cəʊd̪mʊ,,,,
24-sind1272,sind1272,24,čəd̪ʋo,,,,
24-paha1251,paha1251,24,čodmɑ,,,,
24-sada1242,sada1242,24,čɔdʋɑ,,,,
24-wagd1238,wagd1238,24,čɔudʋo,,,,
24-west2380,west2380,24,čəudəhʋɑ̃,,,,
24-sans1269,sans1269,24,čəturdəʃməh/čəturdəʃmɑ/čəturdəʃməm,,,,
24-panc1246,panc1246,24,cəudoʋɑ̃,,,,
24-sylh1242,sylh1242,24,sot̪urd̪ɔʃ,,,,
24-urdu1245,urdu1245,24,tʃodʰʋɑ̃,,,,
24-halb1244,halb1244,24,čəʋdəʋɑ̃,,,,
24-maga1260,maga1260,24,čɔdʋɑ,,,,
24-rajb1243,rajb1243,24,čotʰurdos,,,,
24-kull1236,kull1236,24,čɔduʋɑ̃,,,,
25-dogr1250,dogr1250,25,pəndrəmɑ,,,,
25-garh1243,garh1243,25,pəndərʋu,,,,
